stem,arm,cr,tse,tdp,ms
ore_ont_14766,both,4589,25860,63,18
ore_ont_14767,off,4616,25926,63,18
ore_ont_14767,eo,4616,25926,63,18
ore_ont_14767,os,4616,25926,63,18
ore_ont_14767,both,4616,25926,63,18
ore_ont_14776,off,33602,33603,0,156
ore_ont_14776,eo,33602,33603,0,155
ore_ont_14776,os,33602,33603,0,157
ore_ont_14776,both,33602,33603,0,157
ore_ont_1478,off,256,588,41,1
ore_ont_1478,eo,256,588,41,1
ore_ont_1478,os,256,588,41,2
ore_ont_1478,both,256,588,41,1
ore_ont_14800,off,198,440,0,1
ore_ont_14800,eo,198,440,0,3
ore_ont_14800,os,198,440,0,3
ore_ont_14800,both,198,440,0,2
ore_ont_14816,off,0,111,0,0
ore_ont_14816,eo,0,111,0,0
ore_ont_14816,os,0,111,0,0
ore_ont_14816,both,0,111,0,0
ore_ont_14817,off,160191,1242920,60,788
ore_ont_14817,eo,160191,1242920,60,790
ore_ont_14817,os,160191,1242920,60,786
ore_ont_14817,both,160191,1242920,60,788
ore_ont_14818,off,4326,26504,79,16
ore_ont_14818,eo,4326,26504,79,16
ore_ont_14818,os,4326,26504,79,17
ore_ont_14818,both,4326,26504,79,16
ore_ont_1481,off,267,537,0,2
ore_ont_1481,eo,267,537,0,2
ore_ont_1481,os,267,537,0,2
ore_ont_1481,both,267,537,0,2
ore_ont_14826,off,51,135,0,0
ore_ont_14826,eo,51,135,0,0
ore_ont_14826,os,51,135,0,0
ore_ont_14826,both,51,135,0,0
ore_ont_14831,off,4,11,0,0
ore_ont_14831,eo,4,11,0,0
ore_ont_14831,os,4,11,0,0
ore_ont_14831,both,4,11,0,0
ore_ont_14840,off,2051,10229,59,5
ore_ont_14840,eo,2051,10229,59,9
ore_ont_14840,os,2051,10229,59,6
ore_ont_14840,both,2051,10229,59,6
ore_ont_14848,off,106,48,91,0
ore_ont_14848,eo,106,48,91,0
ore_ont_14848,os,106,48,91,0
ore_ont_14848,both,106,48,91,0
ore_ont_14860,off,1747931,7465,1744314,3241
ore_ont_14860,eo,1747931,7465,1744314,3327
ore_ont_14860,os,1747931,7465,1744314,3259
ore_ont_14860,both,1747931,7465,1744314,3275
ore_ont_14861,off,55064,287158,3,824
ore_ont_14861,eo,55064,287158,3,802
ore_ont_14861,os,55064,287158,3,811
ore_ont_14861,both,55064,287158,3,812
ore_ont_14863,off,2206,11071,2,14
ore_ont_14863,eo,2206,11071,2,15
ore_ont_14863,os,2206,11071,2,15
ore_ont_14863,both,2206,11071,2,15
ore_ont_14878,off,4619,26022,63,18
ore_ont_14878,eo,4619,26022,63,18
ore_ont_14878,os,4619,26022,63,18
ore_ont_14878,both,4619,26022,63,18
ore_ont_14879,off,45461,45462,0,234
ore_ont_14879,eo,45461,45462,0,234
ore_ont_14879,os,45461,45462,0,238
ore_ont_14879,both,45461,45462,0,262
ore_ont_14881,off,39825,225667,3,341
ore_ont_14881,eo,39825,225667,3,346
ore_ont_14881,os,39825,225667,3,343
ore_ont_14881,both,39825,225667,3,342
ore_ont_14883,off,331,407,65,1
ore_ont_14883,eo,331,407,65,1
ore_ont_14883,os,331,407,65,1
ore_ont_14883,both,331,407,65,0
ore_ont_14896,off,4589,25860,63,18
ore_ont_14896,eo,4589,25860,63,18
ore_ont_14896,os,4589,25860,63,18
ore_ont_14896,both,4589,25860,63,18
ore_ont_14897,off,12756,37876,158,100
ore_ont_14897,eo,12756,37876,158,100
ore_ont_14897,os,12756,37876,158,100
ore_ont_14897,both,12756,37876,158,101
ore_ont_148,off,4082,20766,57,51
ore_ont_148,eo,4082,20766,57,48
ore_ont_148,os,4082,20766,57,48
ore_ont_148,both,4082,20766,57,51
ore_ont_14901,off,940,4960,0,4
ore_ont_14901,eo,940,4960,0,2
ore_ont_14901,os,940,4960,0,2
ore_ont_14901,both,940,4960,0,4
ore_ont_14906,off,4631,26246,64,18
ore_ont_14906,eo,4631,26246,64,18
ore_ont_14906,os,4631,26246,64,18
ore_ont_14906,both,4631,26246,64,18
ore_ont_14909,off,233,602,0,48
ore_ont_14909,eo,233,602,0,48
ore_ont_14909,os,233,602,0,48
ore_ont_14909,both,233,602,0,47
ore_ont_14912,off,1826,5653,0,8
ore_ont_14912,eo,1826,5653,0,8
ore_ont_14912,os,1826,5653,0,8
ore_ont_14912,both,1826,5653,0,8
ore_ont_14919,off,3991,20531,58,46
ore_ont_14919,eo,3991,20531,58,47
ore_ont_14919,os,3991,20531,58,47
ore_ont_14919,both,3991,20531,58,47
ore_ont_14924,off,501,629,125,1
ore_ont_14924,eo,501,629,125,1
ore_ont_14924,os,501,629,125,2
ore_ont_14924,both,501,629,125,1
ore_ont_14926,off,239,1479,0,1
ore_ont_14926,eo,239,1479,0,0
ore_ont_14926,os,239,1479,0,1
ore_ont_14926,both,239,1479,0,1
ore_ont_14931,off,134,341,0,0
ore_ont_14931,eo,134,341,0,0
ore_ont_14931,os,134,341,0,0
ore_ont_14931,both,134,341,0,0
ore_ont_14934,off,72827,144707,7,250
ore_ont_14934,eo,72827,144707,7,247
ore_ont_14934,os,72827,144707,7,248
ore_ont_14934,both,72827,144707,7,249
ore_ont_14936,off,803,1041,380,2
ore_ont_14936,eo,803,1041,380,2
ore_ont_14936,os,803,1041,380,3
ore_ont_14936,both,803,1041,380,3
ore_ont_1493,off,6585,173577,0,31
ore_ont_1493,eo,6585,173577,0,31
ore_ont_1493,os,6585,173577,0,31
ore_ont_1493,both,6585,173577,0,31
ore_ont_1494,off,658,3570,0,3
ore_ont_1494,eo,658,3570,0,3
ore_ont_1494,os,658,3570,0,3
ore_ont_1494,both,658,3570,0,3
ore_ont_14981,off,92,262,2,2
ore_ont_14981,eo,92,262,2,2
ore_ont_14981,os,92,262,2,2
ore_ont_14981,both,92,262,2,1
ore_ont_14995,off,11132,4742,0,21
ore_ont_14995,eo,11132,4742,0,21
ore_ont_14995,os,11132,4742,0,21
ore_ont_14995,both,11132,4742,0,21
ore_ont_15010,off,397,341,0,1
ore_ont_15010,eo,397,341,0,1
ore_ont_15010,os,397,341,0,1
ore_ont_15010,both,397,341,0,1
ore_ont_15013,off,5442,21858,19,20
ore_ont_15013,eo,5442,21858,19,21
ore_ont_15013,os,5442,21858,19,21
ore_ont_15013,both,5442,21858,19,20
ore_ont_1501,off,12343,26373,0,30
ore_ont_1501,eo,12343,26373,0,30
ore_ont_1501,os,12343,26373,0,30
ore_ont_1501,both,12343,26373,0,30
ore_ont_15030,off,316,212,0,3
ore_ont_15030,eo,316,212,0,4
ore_ont_15030,os,316,212,0,3
ore_ont_15030,both,316,212,0,3
ore_ont_15058,off,92,53,50,1
ore_ont_15058,eo,92,53,50,1
ore_ont_15058,os,92,53,50,1
ore_ont_15058,both,92,53,50,1
ore_ont_15059,off,3137899,142884,0,12557
ore_ont_15059,eo,3137899,142884,0,12605
ore_ont_15059,os,3137899,142884,0,12606
ore_ont_15059,both,3137899,142884,0,12648
ore_ont_15063,off,14970,1316,13980,174
ore_ont_15063,eo,14970,1316,13980,180
ore_ont_15063,os,14970,1316,13980,180
ore_ont_15063,both,14970,1316,13980,179
ore_ont_15066,off,13345,50741,0,36
ore_ont_15066,eo,13345,50741,0,37
ore_ont_15066,os,13345,50741,0,36
ore_ont_15066,both,13345,50741,0,37
ore_ont_15068,off,211,1034,0,1
ore_ont_15068,eo,211,1034,0,0
ore_ont_15068,os,211,1034,0,1
ore_ont_15068,both,211,1034,0,1
ore_ont_15074,off,17952,7759,88,30
ore_ont_15074,eo,17952,7759,88,30
ore_ont_15074,os,17952,7759,88,30
ore_ont_15074,both,17952,7759,88,30
ore_ont_1508,off,23395,76628,0,74
ore_ont_1508,eo,23395,76628,0,74
ore_ont_1508,os,23395,76628,0,75
ore_ont_1508,both,23395,76628,0,75
ore_ont_15098,off,250,1161,0,9
ore_ont_15098,eo,250,1161,0,9
ore_ont_15098,os,250,1161,0,9
ore_ont_15098,both,250,1161,0,9
ore_ont_15099,off,33602,33609,0,154
ore_ont_15099,eo,33602,33609,0,154
ore_ont_15099,os,33602,33609,0,155
ore_ont_15099,both,33602,33609,0,156
ore_ont_1509,off,535,1144,95,2
ore_ont_1509,eo,535,1144,95,2
ore_ont_1509,os,535,1144,95,3
ore_ont_1509,both,535,1144,95,2
ore_ont_15103,off,354,315,144,3
ore_ont_15103,eo,354,315,144,3
ore_ont_15103,os,354,315,144,2
ore_ont_15103,both,354,315,144,2
ore_ont_15108,off,3996,4293,0,7
ore_ont_15108,eo,3996,4293,0,7
ore_ont_15108,os,3996,4293,0,7
ore_ont_15108,both,3996,4293,0,8
ore_ont_15125,off,167963,15558,2,408
ore_ont_15125,eo,167963,15558,2,400
ore_ont_15125,os,167963,15558,2,403
ore_ont_15125,both,167963,15558,2,412
ore_ont_15133,off,50900,337751,5,524
ore_ont_15133,eo,50900,337751,5,521
ore_ont_15133,os,50900,337751,5,523
ore_ont_15133,both,50900,337751,5,523
ore_ont_15145,off,98,575,0,0
ore_ont_15145,eo,98,575,0,0
ore_ont_15145,os,98,575,0,0
ore_ont_15145,both,98,575,0,0
ore_ont_15152,off,5726,3947,0,14
ore_ont_15152,eo,5726,3947,0,14
ore_ont_15152,os,5726,3947,0,14
ore_ont_15152,both,5726,3947,0,14
ore_ont_15160,off,0,73,0,0
ore_ont_15160,eo,0,73,0,0
ore_ont_15160,os,0,73,0,0
ore_ont_15160,both,0,73,0,0
ore_ont_15167,off,199,236,78,0
ore_ont_15167,eo,199,236,78,0
ore_ont_15167,os,199,236,78,0
ore_ont_15167,both,199,236,78,0
ore_ont_15172,off,11848,71902,4,257
ore_ont_15172,eo,11848,71902,4,256
ore_ont_15172,os,11848,71902,4,257
ore_ont_15172,both,11848,71902,4,256
ore_ont_15178,off,13077,19192,0,55
ore_ont_15178,eo,13077,19192,0,55
ore_ont_15178,os,13077,19192,0,56
ore_ont_15178,both,13077,19192,0,55
ore_ont_1517,off,4067,21050,60,51
ore_ont_1517,eo,4067,21050,60,47
ore_ont_1517,os,4067,21050,60,49
ore_ont_1517,both,4067,21050,60,51
ore_ont_15184,off,3980,20450,58,49
ore_ont_15184,eo,3980,20450,58,46
ore_ont_15184,os,3980,20450,58,50
ore_ont_15184,both,3980,20450,58,49
ore_ont_15203,off,2249880,1997802,0,11785
ore_ont_15203,eo,2249880,1997802,0,11799
ore_ont_15203,os,2249880,1997802,0,11752
ore_ont_15203,both,2249880,1997802,0,11771
ore_ont_15210,off,33,76,4,0
ore_ont_15210,eo,33,76,4,0
ore_ont_15210,os,33,76,4,0
ore_ont_15210,both,33,76,4,0
ore_ont_15217,off,236,1195,0,1
ore_ont_15217,eo,236,1195,0,0
ore_ont_15217,os,236,1195,0,1
ore_ont_15217,both,236,1195,0,1
ore_ont_15222,off,4409,48899,0,15
ore_ont_15222,eo,4409,48899,0,15
ore_ont_15222,os,4409,48899,0,15
ore_ont_15222,both,4409,48899,0,15
ore_ont_15224,off,6929,21576,2,17
ore_ont_15224,eo,6929,21576,2,17
ore_ont_15224,os,6929,21576,2,17
ore_ont_15224,both,6929,21576,2,17
ore_ont_15226,off,115971,319506,5,533
ore_ont_15226,eo,115971,319506,5,476
ore_ont_15226,os,115971,319506,5,479
ore_ont_15226,both,115971,319506,5,479
ore_ont_15229,off,235,251,104,0
ore_ont_15229,eo,235,251,104,0
ore_ont_15229,os,235,251,104,0
ore_ont_15229,both,235,251,104,0
ore_ont_15231,off,375,500,0,1
ore_ont_15231,eo,375,500,0,1
ore_ont_15231,os,375,500,0,1
ore_ont_15231,both,375,500,0,1
ore_ont_15237,off,402,1005,0,106
ore_ont_15237,eo,402,1005,0,105
ore_ont_15237,os,402,1005,0,105
ore_ont_15237,both,402,1005,0,108
ore_ont_15249,off,54304,54305,0,296
ore_ont_15249,eo,54304,54305,0,287
ore_ont_15249,os,54304,54305,0,294
ore_ont_15249,both,54304,54305,0,292
ore_ont_1524,off,109,641,0,1
ore_ont_1524,eo,109,641,0,1
ore_ont_1524,os,109,641,0,1
ore_ont_1524,both,109,641,0,2
ore_ont_15260,off,18925,85127,61,47
ore_ont_15260,eo,18925,85127,61,48
ore_ont_15260,os,18925,85127,61,48
ore_ont_15260,both,18925,85127,61,48
ore_ont_1526,off,19,73,0,0
ore_ont_1526,eo,19,73,0,0
ore_ont_1526,os,19,73,0,0
ore_ont_1526,both,19,73,0,0
ore_ont_15273,off,2710,5655,1636,6
ore_ont_15273,eo,2710,5655,1636,6
ore_ont_15273,os,2710,5655,1636,6
ore_ont_15273,both,2710,5655,1636,6
ore_ont_15280,off,289206,51949,0,2822
ore_ont_15280,eo,289206,51949,0,2830
ore_ont_15280,os,289206,51949,0,2829
ore_ont_15280,both,289206,51949,0,2846
ore_ont_15288,off,451745,5095,449161,918
ore_ont_15288,eo,451745,5095,449161,948
ore_ont_15288,os,451745,5095,449161,912
ore_ont_15288,both,451745,5095,449161,905
ore_ont_15291,off,319,608,64,1
ore_ont_15291,eo,319,608,64,1
ore_ont_15291,os,319,608,64,1
ore_ont_15291,both,319,608,64,1
ore_ont_15292,off,3454,14907,2,9
ore_ont_15292,eo,3454,14907,2,15
ore_ont_15292,os,3454,14907,2,9
ore_ont_15292,both,3454,14907,2,14
ore_ont_15297,off,2822,15216,63,10
ore_ont_15297,eo,2822,15216,63,10
ore_ont_15297,os,2822,15216,63,10
ore_ont_15297,both,2822,15216,63,10
ore_ont_15301,off,2875,10666,60,11
ore_ont_15301,eo,2875,10666,60,11
ore_ont_15301,os,2875,10666,60,11
ore_ont_15301,both,2875,10666,60,11
ore_ont_15318,off,94,550,0,0
ore_ont_15318,eo,94,550,0,0
ore_ont_15318,os,94,550,0,0
ore_ont_15318,both,94,550,0,0
ore_ont_15331,off,23,53,4,0
ore_ont_15331,eo,23,53,4,0
ore_ont_15331,os,23,53,4,0
ore_ont_15331,both,23,53,4,0
ore_ont_1533,off,4432,22435,59,17
ore_ont_1533,eo,4432,22435,59,17
ore_ont_1533,os,4432,22435,59,17
ore_ont_1533,both,4432,22435,59,17
ore_ont_15341,off,4832,17365,0,16
ore_ont_15341,eo,4832,17365,0,16
ore_ont_15341,os,4832,17365,0,16
ore_ont_15341,both,4832,17365,0,16
ore_ont_15344,off,7837,40633,0,37
ore_ont_15344,eo,7837,40633,0,36
ore_ont_15344,os,7837,40633,0,37
ore_ont_15344,both,7837,40633,0,37
ore_ont_15352,off,3975,20174,57,47
ore_ont_15352,eo,3975,20174,57,49
ore_ont_15352,os,3975,20174,57,47
ore_ont_15352,both,3975,20174,57,49
ore_ont_15355,off,2805,13715,7,16
ore_ont_15355,eo,2805,13715,7,16
ore_ont_15355,os,2805,13715,7,16
ore_ont_15355,both,2805,13715,7,16
ore_ont_15363,off,7833,10102,2,21
ore_ont_15363,eo,7833,10102,2,22
ore_ont_15363,os,7833,10102,2,21
ore_ont_15363,both,7833,10102,2,21
ore_ont_15372,off,193,2911,0,475
ore_ont_15372,eo,193,2911,0,469
ore_ont_15372,os,193,2911,0,471
ore_ont_15372,both,193,2911,0,470
ore_ont_1537,off,684,3827,0,2
ore_ont_1537,eo,684,3827,0,3
ore_ont_1537,os,684,3827,0,2
ore_ont_1537,both,684,3827,0,3
ore_ont_15388,off,49392,528622,0,231
ore_ont_15388,eo,49392,528622,0,234
ore_ont_15388,os,49392,528622,0,230
ore_ont_15388,both,49392,528622,0,231
ore_ont_15397,off,1391,6182,0,3
ore_ont_15397,eo,1391,6182,0,4
ore_ont_15397,os,1391,6182,0,3
ore_ont_15397,both,1391,6182,0,3
ore_ont_15399,off,53,148,0,0
ore_ont_15399,eo,53,148,0,0
ore_ont_15399,os,53,148,0,0
ore_ont_15399,both,53,148,0,0
ore_ont_1539,off,3975,20430,58,53
ore_ont_1539,eo,3975,20430,58,53
ore_ont_1539,os,3975,20430,58,49
ore_ont_1539,both,3975,20430,58,49
ore_ont_153,off,3975,20174,57,49
ore_ont_153,eo,3975,20174,57,53
ore_ont_153,os,3975,20174,57,49
ore_ont_153,both,3975,20174,57,47
ore_ont_15407,off,1363,4635,0,3
ore_ont_15407,eo,1363,4635,0,3
ore_ont_15407,os,1363,4635,0,3
ore_ont_15407,both,1363,4635,0,5
ore_ont_15413,off,604,3547,13,5
ore_ont_15413,eo,604,3547,13,2
ore_ont_15413,os,604,3547,13,2
ore_ont_15413,both,604,3547,13,2
ore_ont_15418,off,264357,510638,1,989
ore_ont_15418,eo,264357,510638,1,1009
ore_ont_15418,os,264357,510638,1,1000
ore_ont_15418,both,264357,510638,1,994
ore_ont_15421,off,114,254,0,1
ore_ont_15421,eo,114,254,0,0
ore_ont_15421,os,114,254,0,0
ore_ont_15421,both,114,254,0,1
ore_ont_15450,off,3980,20450,58,50
ore_ont_15450,eo,3980,20450,58,50
ore_ont_15450,os,3980,20450,58,47
ore_ont_15450,both,3980,20450,58,47
ore_ont_15461,off,88,112,1,0
ore_ont_15461,eo,88,112,1,0
ore_ont_15461,os,88,112,1,0
ore_ont_15461,both,88,112,1,0
ore_ont_15475,off,4467,22868,61,18
ore_ont_15475,eo,4467,22868,61,18
ore_ont_15475,os,4467,22868,61,18
ore_ont_15475,both,4467,22868,61,18
ore_ont_15490,off,6373,14640,0,17
ore_ont_15490,eo,6373,14640,0,18
ore_ont_15490,os,6373,14640,0,18
ore_ont_15490,both,6373,14640,0,18
ore_ont_15491,off,18877,62181,42,47
ore_ont_15491,eo,18877,62181,42,47
ore_ont_15491,os,18877,62181,42,46
ore_ont_15491,both,18877,62181,42,46
ore_ont_15514,off,441,794,219,1
ore_ont_15514,eo,441,794,219,1
ore_ont_15514,os,441,794,219,1
ore_ont_15514,both,441,794,219,1
ore_ont_15516,off,141,260,8,1
ore_ont_15516,eo,141,260,8,1
ore_ont_15516,os,141,260,8,1
ore_ont_15516,both,141,260,8,1
ore_ont_15526,off,2108,10679,180,6
ore_ont_15526,eo,2108,10679,180,6
ore_ont_15526,os,2108,10679,180,6
ore_ont_15526,both,2108,10679,180,6
ore_ont_15536,off,673,1209,0,78
ore_ont_15536,eo,673,1209,0,79
ore_ont_15536,os,673,1209,0,79
ore_ont_15536,both,673,1209,0,79
ore_ont_15544,off,3975,20174,57,47
ore_ont_15544,eo,3975,20174,57,50
ore_ont_15544,os,3975,20174,57,47
ore_ont_15544,both,3975,20174,57,46
ore_ont_15557,off,38589,638550,0,402
ore_ont_15557,eo,38589,638550,0,397
ore_ont_15557,os,38589,638550,0,400
ore_ont_15557,both,38589,638550,0,400
ore_ont_1555,off,3560,15687,8,76
ore_ont_1555,eo,3560,15687,8,76
ore_ont_1555,os,3560,15687,8,77
ore_ont_1555,both,3560,15687,8,78
ore_ont_15575,off,622,3381,13,4
ore_ont_15575,eo,622,3381,13,2
ore_ont_15575,os,622,3381,13,2
ore_ont_15575,both,622,3381,13,4
ore_ont_15576,off,266,1117,0,1
ore_ont_15576,eo,266,1117,0,0
ore_ont_15576,os,266,1117,0,0
ore_ont_15576,both,266,1117,0,1
ore_ont_15583,off,2346,1847,0,6
ore_ont_15583,eo,2346,1847,0,6
ore_ont_15583,os,2346,1847,0,6
ore_ont_15583,both,2346,1847,0,6
ore_ont_15596,off,352,618,97,2
ore_ont_15596,eo,352,618,97,2
ore_ont_15596,os,352,618,97,2
ore_ont_15596,both,352,618,97,2
ore_ont_1559,off,2249882,1997805,2,11685
ore_ont_1559,eo,2249882,1997805,2,11822
ore_ont_1559,os,2249882,1997805,2,11443
ore_ont_1559,both,2249882,1997805,2,11876
ore_ont_155,off,420,1985,0,2
ore_ont_155,eo,420,1985,0,3
ore_ont_155,os,420,1985,0,3
ore_ont_155,both,420,1985,0,1
ore_ont_15612,off,13461,20513,3,24
ore_ont_15612,eo,13461,20513,3,24
ore_ont_15612,os,13461,20513,3,28
ore_ont_15612,both,13461,20513,3,24
ore_ont_15615,off,5357,29295,65,21
ore_ont_15615,eo,5357,29295,65,21
ore_ont_15615,os,5357,29295,65,21
ore_ont_15615,both,5357,29295,65,21
ore_ont_15621,off,743,1257,0,244
ore_ont_15621,eo,743,1257,0,246
ore_ont_15621,os,743,1257,0,246
ore_ont_15621,both,743,1257,0,245
ore_ont_15623,off,14265,9960,11992,25
ore_ont_15623,eo,14265,9960,11992,25
ore_ont_15623,os,14265,9960,11992,25
ore_ont_15623,both,14265,9960,11992,25
ore_ont_15635,off,NA,NA,NA,NA
ore_ont_15635,eo,NA,NA,NA,NA
ore_ont_15635,os,NA,NA,NA,NA
ore_ont_15635,both,NA,NA,NA,NA
ore_ont_15652,off,364,121,311,1
ore_ont_15652,eo,364,121,311,1
ore_ont_15652,os,364,121,311,1
ore_ont_15652,both,364,121,311,1
ore_ont_15655,off,4750277,19578,4744488,13487
ore_ont_15655,eo,4750277,19578,4744488,13479
ore_ont_15655,os,4750277,19578,4744488,13572
ore_ont_15655,both,4750277,19578,4744488,13553
ore_ont_15667,off,36,73,0,0
ore_ont_15667,eo,36,73,0,0
ore_ont_15667,os,36,73,0,0
ore_ont_15667,both,36,73,0,0
ore_ont_15672,off,208,145,68,1
ore_ont_15672,eo,208,145,68,0
ore_ont_15672,os,208,145,68,0
ore_ont_15672,both,208,145,68,0
ore_ont_15680,off,381191,2258,380895,550
ore_ont_15680,eo,381191,2258,380895,566
ore_ont_15680,os,381191,2258,380895,560
ore_ont_15680,both,381191,2258,380895,560
ore_ont_15682,off,1215,621,539,5
ore_ont_15682,eo,1215,621,539,4
ore_ont_15682,os,1215,621,539,4
ore_ont_15682,both,1215,621,539,4
ore_ont_15685,off,757,6641,0,4
ore_ont_15685,eo,757,6641,0,4
ore_ont_15685,os,757,6641,0,2
ore_ont_15685,both,757,6641,0,2
ore_ont_15687,off,61135,59212,32726,305
ore_ont_15687,eo,61135,59212,32726,300
ore_ont_15687,os,61135,59212,32726,305
ore_ont_15687,both,61135,59212,32726,334
ore_ont_15692,off,4624,25930,63,18
ore_ont_15692,eo,4624,25930,63,18
ore_ont_15692,os,4624,25930,63,18
ore_ont_15692,both,4624,25930,63,18
ore_ont_15695,off,117673,402237,0,456
ore_ont_15695,eo,117673,402237,0,462
ore_ont_15695,os,117673,402237,0,455
ore_ont_15695,both,117673,402237,0,460
ore_ont_15696,off,106894,2418984,0,1029
ore_ont_15696,eo,106894,2418984,0,1041
ore_ont_15696,os,106894,2418984,0,1034
ore_ont_15696,both,106894,2418984,0,1040
ore_ont_15703,off,1604390,1727700,2,22973
ore_ont_15703,eo,1604390,1727700,2,22842
ore_ont_15703,os,1604390,1727700,2,23035
ore_ont_15703,both,1604390,1727700,2,23048
ore_ont_15725,off,738,1948,0,218
ore_ont_15725,eo,738,1948,0,221
ore_ont_15725,os,738,1948,0,216
ore_ont_15725,both,738,1948,0,216
ore_ont_15733,off,19438,85713,61,79
ore_ont_15733,eo,19438,85713,61,78
ore_ont_15733,os,19438,85713,61,79
ore_ont_15733,both,19438,85713,61,90
ore_ont_15737,off,0,111,0,0
ore_ont_15737,eo,0,111,0,0
ore_ont_15737,os,0,111,0,0
ore_ont_15737,both,0,111,0,0
ore_ont_15741,off,1687,3039,0,5
ore_ont_15741,eo,1687,3039,0,5
ore_ont_15741,os,1687,3039,0,5
ore_ont_15741,both,1687,3039,0,6
ore_ont_15753,off,167,255,82,2
ore_ont_15753,eo,167,255,82,2
ore_ont_15753,os,167,255,82,2
ore_ont_15753,both,167,255,82,1
ore_ont_15790,off,21307,56251,0,130
ore_ont_15790,eo,21307,56251,0,129
ore_ont_15790,os,21307,56251,0,132
ore_ont_15790,both,21307,56251,0,132
ore_ont_15791,off,79,352,0,29
ore_ont_15791,eo,79,352,0,30
ore_ont_15791,os,79,352,0,29
ore_ont_15791,both,79,352,0,29
ore_ont_15793,off,7044,13861,0,33
ore_ont_15793,eo,7044,13861,0,33
ore_ont_15793,os,7044,13861,0,34
ore_ont_15793,both,7044,13861,0,34
ore_ont_15796,off,3993,20206,57,48
ore_ont_15796,eo,3993,20206,57,46
ore_ont_15796,os,3993,20206,57,50
ore_ont_15796,both,3993,20206,57,53
ore_ont_1579,off,2790,33440,7,508
ore_ont_1579,eo,2790,33440,7,518
ore_ont_1579,os,2790,33440,7,516
ore_ont_1579,both,2790,33440,7,513
ore_ont_15800,off,193,1405,0,1
ore_ont_15800,eo,193,1405,0,1
ore_ont_15800,os,193,1405,0,1
ore_ont_15800,both,193,1405,0,0
ore_ont_15803,off,747779,2830764,44,9495
ore_ont_15803,eo,747779,2830764,44,9387
ore_ont_15803,os,747779,2830764,44,9547
ore_ont_15803,both,747779,2830764,44,9592
ore_ont_15846,off,2694,33118,5,516
ore_ont_15846,eo,2694,33118,5,514
ore_ont_15846,os,2694,33118,5,513
ore_ont_15846,both,2694,33118,5,527
ore_ont_15860,off,2124,25392,0,8
ore_ont_15860,eo,2124,25392,0,8
